tmdb_id,name,biography,place_of_birth,birthday,deathday,gender,known_for_department,popularity,profile_img_url
3328980,Kim Myung-ji,,,1997-10-09,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/dw05fRpFu3cLntXUUuBDB1vKY.jpg
1164499,Kim Chang-hwan,"Kim Chang Hwan is a South Korean actor. He made his debut as a model for Boys JoongAng magazine in 1992, and made his official debut as a child actor in a KBS TV drama ""Daughters of a Rich Family"" in 1994.","Seoul, South Korea",1986-01-01,,2.0,Acting,3.431,https://image.tmdb.org/t/p/original/8c9u3ziEgdSuuD9gHWFjcBevywg.jpg
1565089,Moon Yong-seok,,,1993-04-29,,2.0,Acting,2.042,
2858603,Choi Byung-chan,,"Jeonju, North Jeolla, South Korea",1997-11-12,,2.0,Acting,5.099,https://image.tmdb.org/t/p/original/uePeUDNXQaBfUpLEhZ9hyNUK0ST.jpg
2480442,Yoon Tae Woo,,,,,,Acting,1.613,
2297479,Jung Hee Chul,,,,,,Acting,1.094,
2758995,Lee Min-goo,,,1992-07-27,,2.0,Acting,3.965,https://image.tmdb.org/t/p/original/9ERUeG9Q6JFyuah03AwsMJQl6Of.jpg
87790,Park Jun-gyu,"Park Jun-gyu (born June 27, 1964) is a South Korean actor. The son of acclaimed veteran actor Park No-sik, Park is best known for playing the role of Ssangkal in Rustic Period.",South Korea,1964-06-27,,2.0,Acting,7.147,https://image.tmdb.org/t/p/original/sq9y0NXgJ7DivHRXwJOanNGYCKU.jpg
126881,Gong Hyo-jin,"From Wikipedia, the free encyclopedia.

Gong Hyo-jin (born April 4, 1980) is a South Korean actress. She is best known for her leading role in the film Crush and Blush (2008), as well as for her popular television series Sang-doo! Let's Go to School (2003), Thank You (2007), Pasta(2010), The Greatest Love (2011), and Master's Sun (2013)."," Seoul, South Korea",1980-04-04,,1.0,Acting,9.852,https://image.tmdb.org/t/p/original/hM5yRtYzL19TpskQDNmFUWruJDV.jpg
1254579,Sung Joon,"Sung Joon (born Bang Sung-joon on July 10, 1990) is a South Korean actor and model. He became best known for his leading roles in the television series Flower Band (2012), Can We Get Married? (2012), I Need Romance 3 (2014), High Society (2015) and Madame Antoine: The Love Therapist (2016). He also appeared in the films Dangerously Excited (2012), Horror Stories 2 (2013), Pluto (2013) and The Villainess (2017).",Seoul - South Korea,1990-07-10,,2.0,Acting,5.83,https://image.tmdb.org/t/p/original/iqOpR3esxVlNPDj3vi2Rf3fWjjU.jpg
1721362,Baek Soo-min,,,1993-10-15,,1.0,Acting,3.287,https://image.tmdb.org/t/p/original/tcIGg8KaJBxjipV8Ck9YW9BGyZO.jpg
2437719,Kim Dae-gon,,,1983-12-13,,2.0,Acting,3.574,https://image.tmdb.org/t/p/original/zchl2U5HsmP964TB1Hm18HuNH5O.jpg
2323038,Ji Chan,,,1984-10-01,,2.0,Acting,2.052,https://image.tmdb.org/t/p/original/c0jt2MoFMM3fCuzpiuK6OLgAPbR.jpg
2885448,Park Jae-chan,,"Daegu, South Korea",2001-12-06,,2.0,Acting,2.774,https://image.tmdb.org/t/p/original/3jUtpPHTI7evICXaHWwxZcKrUhD.jpg
17125,Park Jeong-hak,,Corea del Sud,1964-11-14,,2.0,Acting,6.587,https://image.tmdb.org/t/p/original/kTwGBs0NhWIam4CjyTtOzjSLZqf.jpg
1576059,Jeong Ha-dam,,"Seoul, South Korea",1994-02-28,,1.0,Acting,5.738,https://image.tmdb.org/t/p/original/xLYqt1GQqA0UzRmNH6Xo7EIz7mH.jpg
1875643,Kim So-hye,,"Seoul, South Korea",1999-07-19,,1.0,Acting,2.526,https://image.tmdb.org/t/p/original/xl1MjdAWmJ2I8CFaAVyacgIYIvj.jpg
2377604,Ahn Jung-hun,Ahn Jung Hun is a South Korean actor.,South Korea,1997-09-22,,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/kNvMIcHUo1Jx6WwrJMqZZVuEYlD.jpg
3212147,A-TOM,,"Gwangju, South Korea",1995-05-23,,2.0,Acting,1.38,https://image.tmdb.org/t/p/original/fImMAg94zNLfqWd4YMnwpXyTboD.jpg
3212249,Lee Ji Woo,,,,,,Acting,0.6,
1420819,Bae Noo-ri,,"Anyang, Gyeonggi, South Korea",1993-02-04,,1.0,Acting,8.31,https://image.tmdb.org/t/p/original/exqN9vjk0e2IH0dBQgqfUdAr1A0.jpg
1713025,Jang Dong-yoon,"Jang Dong-yoon is a South Korean actor. He is best known for his leading roles in the popular television series ""School 2017"", ""A Poem a Day"", and ""The Tale of Nokdu"".  In 2015, while attending Hanyang University, Jang was first caught in the media for his bravery. It was reported Jang had come across a robber with a lethal weapon, threatening a convenience store clerk in Seoul's Gwanak District, where he had devised a quick plan to have the culprit arrested. He was recognized with a commendation from the Seoul Metropolitan Police Agency for this act of heroism. This popularity later had led him to receive many casting offers.","Daegu, South Korea",1992-07-12,,2.0,Acting,8.073,https://image.tmdb.org/t/p/original/OuICJebfAG2tZdWgJn97eq7jhK.jpg
3080473,Kim Do Young,,,2003-12-04,,,Acting,0.6,https://image.tmdb.org/t/p/original/j5J8UCWoTi9ukGAbS7yo7SYzR4Q.jpg
1992974,Yoon Ryu-Hae,,,,,,Directing,1.164,
2843996,Ahn Dae Kyum,,,,,,Acting,0.6,
2843992,Kim Yoo Ri,,,,,,Directing,0.6,
2125173,Lee Hee-do,,,1955-10-01,,2.0,Acting,3.275,https://image.tmdb.org/t/p/original/pX2OcF8ZCG9jDAOeO6TVXN7wI5E.jpg
3261027,Kim Hyun-jin,,,1996-08-24,,2.0,Acting,1.22,https://image.tmdb.org/t/p/original/2bKZb6DK01ERmBciiTlMEMnisKl.jpg
2117801,Yang Geun-seok,,,,,2.0,Acting,2.881,
1385609,Kwak Dong-yeon,"Kwak Dong-yeon, is a South Korean actor and musician. He made his acting debut in the television series My Husband Got a Family in 2012 for which he received Best Young Actor Award at the Korea Drama Awards. Wikipedia","Daejeon, South Korea",1997-03-19,,2.0,Acting,17.115,https://image.tmdb.org/t/p/original/klgX8YheSFFXqEdjuCQY5rxTTGa.jpg
138532,Lee Si-young,"Lee Si-young (born Lee Eun-rae on April 17, 1982) is a South Korean actress and amateur boxer. Born Lee Eun-rae in Cheongwon County, North Chungcheong Province, her family moved to Seoul when she was nine years old. Lee majored in Fashion Design at Dongduk Women's University, and later changed her name to Lee Si-young.","Cheongju, North Chungcheong, South Korea",1982-04-17,,1.0,Acting,7.899,https://image.tmdb.org/t/p/original/5DLpS3QahK2RwqkY8aZNsQnvMPC.jpg
1257616,Park Jung-chul,,Seoul - South Korea,1976-11-05,,,Acting,3.341,https://image.tmdb.org/t/p/original/4UWcTEtf0eOmob7s74y1Pl5JHrr.jpg
1954876,Choi Hang-yong,,,,,2.0,Directing,1.62,
2784573,Ahn Dong-goo,"Ahn Gong-goo is a South Korean actor and model. He is known for his roles in dramas When the Weather Is Fine, Soul Mechanic, The Wind Blows and Sweet Home.",South Korea,1993-11-02,,2.0,Acting,4.251,https://image.tmdb.org/t/p/original/rjQhK8KvpbFKkYHbyfb2KR7XWvN.jpg
1122533,Goo Ha-ra,"From Wikipedia, the free encyclopedia

Goo Ha-ra (January 13, 1991 – November 24, 2019), better known mononymously as Hara, was a South Korean singer and actress. She was a member of the South Korean girl group Kara, and had also appeared in television dramas including City Hunter (2011). She made her debut as a soloist in July 2015 with the release of her EP Alohara (Can You Feel It?). She was found dead at her home on November 24, 2019.","Gwangju, South Korea",1991-01-13,2019-11-24,1.0,Acting,4.703,https://image.tmdb.org/t/p/original/pgNFeaDIEr0SxqEDlMnUFup1wXm.jpg
1888192,Ivy,,,1982-11-07,,1.0,Acting,1.149,https://image.tmdb.org/t/p/original/1fRN1vsskvNq9WQOkrglydSAuVi.jpg
2306987,Jung Hyeon-jun,,South Korea,2011-11-08,,2.0,Acting,8.183,https://image.tmdb.org/t/p/original/vZadA6ip6V2kh0VZW9RwnLcYFgW.jpg
3686721,Jung Byung Ho,,,1963-09-09,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/gEp62tt3oLkEl4mugsZx4Q0gMGv.jpg
1535033,Woo Hyun-ju,,South Korea,1970-09-25,,1.0,Acting,2.198,https://image.tmdb.org/t/p/original/NGmADgK1ozkCCIB8I1x2TDDwyu.jpg
2411407,Kim Gyu-ri,,,,,1.0,Acting,0.6,
1649660,Choi Min,,,1974-11-07,,2.0,Acting,1.164,https://image.tmdb.org/t/p/original/vvq0nCbuX9ozuSDV0JGAvrzog9q.jpg
1953455,Cho Byeong-kyu,"Jo Byeong-kyu is a South Korean actor. He is mainly known for starring in hit dramas such as Sky Castle, Hot Stove League, and The Uncanny Counter. He landed his first main role in The Uncanny Counter as the titular character, So Mun.","Seoul, South Korea",1996-04-23,,2.0,Acting,3.728,https://image.tmdb.org/t/p/original/rq5pQ5V9wmH72sqUvW05Kp2UKjG.jpg
39256,Im Ji-eun,,Seoul - South Korea,1973-02-27,,1.0,Acting,4.21,https://image.tmdb.org/t/p/original/pV9lnRdARU7BmT1TOJxZYziAIdk.jpg
2326615,Jeong Ik-han,,,1992-04-27,,2.0,Acting,1.403,https://image.tmdb.org/t/p/original/wiX9IsqQNYfBrpZWGfdGdAB4Fst.jpg
2623773,Park Jung-yeon,,,1997-05-13,,1.0,Acting,2.744,https://image.tmdb.org/t/p/original/oOhehakBlkUMCP5xBpFWf5yIVxf.jpg
2256730,Kang Mal-geum,"Kang Mal-geum is a South Korean actress. She graduated in Arts from Pusan National University, Department of Korean Language and Literature. She made her acting debut in 2010 in film Yong-Tae:The Ordinary Memories. (Wikipedia)","Busan, South Korea",1979-01-03,,1.0,Acting,5.472,https://image.tmdb.org/t/p/original/cSjcx2ZzjHNZMxj0b2buDi9PwTj.jpg
1470219,Doh Kyung-soo,,"Goyang, Gyeonggi, South Korea",1993-01-12,,2.0,Acting,5.97,https://image.tmdb.org/t/p/original/gWWvDiecz99b7FPJnWUdu2NZO0p.jpg
1481009,Choo Soo-hyun,,,1988-03-05,,1.0,Acting,3.502,https://image.tmdb.org/t/p/original/tECPuVV9ILukGNpLd29PUsfomv2.jpg
1299288,Im Seul-ong,,"Seoul, South Korea",1987-05-11,,2.0,Acting,3.413,https://image.tmdb.org/t/p/original/hPsQpu6ttifj3HqE8i1T0V0125k.jpg
3209015,Kim Young Shik,Kim Young Shik is a South Korean actor.,,1994-06-18,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/wYogEYl4FAncVqMBQsQZ9RLBboo.jpg
1036295,Kim Nam-ju,,"Pyeongtaek, South Korea",1971-05-10,,1.0,Acting,1.079,https://image.tmdb.org/t/p/original/pZoqHRXFNFkr6HIGriqtXl2eeKN.jpg
1418581,Choi Gwi-hwa,"Choi Gwi Hwa is a South Korean actor who has mainly worked as a supporting actor in many popular films. Born on March 3, 1978, he made his acting debut in a minor role in the 2009 film “Why Did You Come to My House?” He has since appeared in many popular films and then crossed over to television dramas with the popular drama “Incomplete Life” in 2014. He also has appeared in “Shine or Go Crazy” (2015) and “My Golden Life” (2017-2018).","Yasu, South Jeolla Province, South Korea",1978-03-03,,2.0,Acting,4.121,https://image.tmdb.org/t/p/original/aYiS6jQNNmOSfzcobDs12pLOOjj.jpg
2487407,Han Da-Sol,,,,,,Acting,2.22,
563551,Han Soo-yeon,,South Korea,1983-04-24,,1.0,Acting,3.502,https://image.tmdb.org/t/p/original/bYDwpJ6qkWLSAhNgKQD63nO19zS.jpg
1493885,Kim Min-jae,"Kim Min-jae also known as Real.be, is a South Korean actor and rapper. He starred in television series Second 20s, My First Time, Dr. Romantic, Guardian: The Lonely and Great God, Tempted, Flower Crew: Joseon Marriage Agency, Dr. Romantic 2, and Do You Like Brahms?.","Anyang, Gyeonggi, South Korea",1996-11-01,,2.0,Acting,7.665,https://image.tmdb.org/t/p/original/nWAMYPTN3PvmzSJ74pK5DeMdwtY.jpg
1251647,Ok Taec-yeon,"Ok Taec-yeon, known mononymously as Taecyeon, is a South Korean rapper, singer, songwriter, actor, and entrepreneur. He is the main rapper of the South Korean boy group 2PM. (Wiki)","Busan, South Korea",1988-12-27,,2.0,Acting,7.853,https://image.tmdb.org/t/p/original/zVOzETmSY8weWgvyh5KCfSyDSA7.jpg
3527564,Go Tae Seob,"Go Tae Seob, professionally known as Holland, is a South Korean singer. He was a photography major at the Seoul Institute of Arts but dropped out after his debut. Holland made his debut in January 2018, with the release of the single ""Neverland"". He chose Holland for his stage name as a tribute to the first country to legalize same-sex marriage. He is known as ""the first openly gay K-pop idol"".","Daegu, South Korea",1996-03-04,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/sCxmCwp3k5Tf6wKdBB1M7e7Re2x.jpg
1885961,Lee Hae-young,,"Incheon, South Korea",1971-12-22,,1.0,Acting,1.21,https://image.tmdb.org/t/p/original/9BkazVFGR1Qqv8f9Te7blNJxrrZ.jpg
2528428,Kim Mi-su,,,1992-03-16,2022-01-05,1.0,Acting,1.262,https://image.tmdb.org/t/p/original/A4roF3VYQziTsP6DdE6nzuIrKZZ.jpg
583184,Park Sung-min,,"Seoul, South Korea",1971-04-01,,2.0,Acting,1.102,
2146483,Jeong Dong-hyun,,"Seoul, South Korea",1988-01-09,,2.0,Acting,0.996,https://image.tmdb.org/t/p/original/onRRQiEv9ojQPF5c99KA17XHQ9n.jpg
1244798,Yeon Joo Kim,,,,,,Acting,0.84,
2087332,Park Si-eun,"She is a South Korean actress and singer. She is a member of the girl group STAYC. Park made her acting debut in 2014 as one of the main characters in the children's television series Pluto Secret Society. Her father is singer Park Nam Jung.

On January 18, 2017, it was announced that Park had signed a contract with JYP Entertainment. She left JYP Entertainment and is now under High Up Entertainment.

After signing with High Up Entertainment, she debuted as a member of the girl group STAYC in November 2020.","Seoul, South Korea",2001-08-01,,1.0,Acting,3.851,https://image.tmdb.org/t/p/original/4F8sdug8Tu6o4vtTHpdZ53a9P59.jpg
3686697,Jeong Jae Min,,,2001-05-01,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/dalaZtLkDGka4WD2OMXGNeKlpX0.jpg
2120766,Song Won-seok,,,1988-11-16,,2.0,Acting,6.84,https://image.tmdb.org/t/p/original/cNj0aYJXm937PVH5mn0B0rOrXbv.jpg
2296844,Son San,,,,,1.0,Acting,0.6,
1090733,Kim Min-ji,A South Korean actress. She also hosted Music Bank from December 2010 to October 2011.,,1992-04-11,,1.0,Acting,5.255,https://image.tmdb.org/t/p/original/ztKsZDO0YcC9VmFbyWSyKD0sPPA.jpg
1715383,Jung Sang-hoon,,"Seoul, South Korea",1978-09-09,,2.0,Acting,4.052,https://image.tmdb.org/t/p/original/grYaUj88IUp95AF4MhQgtv3FUxs.jpg
3496489,Lee Chung-gu,,,1987-12-09,,2.0,Acting,0.6,
3206699,Yoon Ji-sook,,"Busan, South Korea",1973-05-17,,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/3Q0iCuJjWSvcQOrs4Tur5wJkDwJ.jpg
1544093,Kim Tae-hyung,,"Daegu, South Korea",1995-12-30,,2.0,Acting,28.126,https://image.tmdb.org/t/p/original/jPCklfz8cAXfvRptmeNeYBa9Myf.jpg
1348788,Jun Tae-Soo,,"Boryeong, South Chungcheong Province, South Korea",1984-03-02,2018-01-21,2.0,Acting,2.314,
1889716,Goo Jae-Yee,Goo Jae-yee is a South Korean actress and model. She is known for her roles in the Korean drama series The Gentlemen of Wolgyesu Tailor Shop and Mistress.,South Korea,1986-02-28,,1.0,Acting,1.378,https://image.tmdb.org/t/p/original/7djunCG8vO5RxLvwFUV4KPCbTi4.jpg
1128106,Kim Hyang-gi,"Kim Hyang-gi is a South Korean actress. Kim began her career as a child actress, and has starred in films and television series such as Wedding Dress, The Queen's Classroom, Thread of Lies, Snowy Road and Along With the Gods: The Two Worlds. Wikipedia","Yongin, Gyeonggi, South Korea",2000-08-09,,1.0,Acting,7.594,https://image.tmdb.org/t/p/original/qAfGNnSzuSRVISUtLssokeHtoWy.jpg
1029154,Han Ye-seul,"Han Ye-seul was appointed goodwill ambassador on August 31, 2009 for the third Korean Day. ""Korean Day"" event is to promote Korea to Koreans living overseas as well as the importance of Koreans living overseas to Korea.

During filming of KBS2 drama series ""Spy Myung-Wol"" controversy and a media frenzy occurred revolving around Han Ye-Seul's dissatisfaction with working conditions for the drama series. Han Ye-Seul did not appear for filming on August 14, 2011 and boarded an airplane for the United States on August 15th. Episode 11, scheduled to air on August 15th was then postponed and a special ""Spy Myung-Wol"" highlight episode was shown in its place. Han Ye-Seul then returned to Korea on August 17th and resumed filming the remainder of the series.","Los Angeles, California",1981-09-18,,1.0,Acting,3.278,https://image.tmdb.org/t/p/original/i8H8qjcnqHF1uhDaN0ysG3FKSF7.jpg
1534624,Yoon Bo-ra,,Seoul - South Korea,1990-01-30,,1.0,Acting,2.188,https://image.tmdb.org/t/p/original/a1l0iI2wg031TWtu18yHA6ZUvIG.jpg
1623363,Lee Jin,,"Seoul, South Korea",1980-03-21,,1.0,Acting,1.304,https://image.tmdb.org/t/p/original/72L8PP6xHWgH32l9IHujdPOp1Xs.jpg
3350076,Ahn Tae-hwan,,,1993-06-07,,2.0,Acting,2.851,https://image.tmdb.org/t/p/original/bE2ZDXSCkUp19ATsDZRuxtwlC6S.jpg
1020867,Park Sang-wook,,,1976-01-18,,2.0,Acting,2.464,https://image.tmdb.org/t/p/original/wlYNz7V0kII6tbaWBH1kVcuPZE7.jpg
2134257,Kwon Eun-bin,"Member of K-pop girl group ""CLC""",,2000-01-06,,1.0,Acting,6.838,https://image.tmdb.org/t/p/original/fddEPEwymS94hZ8geyqo5pZQIQS.jpg
1251234,Jung Yong-hwa,,Busan - South Korea,1989-06-22,,2.0,Acting,5.461,https://image.tmdb.org/t/p/original/rXmIOPbkYverimsJ6iboPw58yF4.jpg
2689740,Jin Gun,,,,,,Acting,0.6,
1979689,Kim Kyun-Woo,,,,,,Acting,0.732,
1863428,Lee Sang Yi,,South Korea,1991-11-27,,2.0,Acting,5.101,https://image.tmdb.org/t/p/original/4OSOux7D8ZIbNsA7eINSwmHM9nb.jpg
2377646,Jo So-bin,,,,,1.0,Acting,2.395,
2617360,Kwon Jae-hyun,,,,,,Acting,0.98,
994248,Jeon Mi-seon,"Jeon Mi-seon (December 7, 1970 – June 29, 2019) was a South Korean actress. Though best known as a supporting actress in films and television series such as Memories of Murder (2003), Moon Embracing the Sun (2012), and Hide and Seek (2013), Jeon Mi-seon also played the leading role in Love Is a Crazy Thing (2005).","Seoul, South Korea",1970-12-07,2019-06-29,1.0,Acting,4.351,https://image.tmdb.org/t/p/original/4lWBnz7yNxKaSEMXsbeuheYJd0k.jpg
1286419,Noh Joo-hyun,,,1946-08-19,,,Acting,2.22,https://image.tmdb.org/t/p/original/nHrPXrlPTbPLVbJbJhSuLjm7Doc.jpg
3247828,Yoon Ju-man,,"Seoul, South Korea",1981-01-06,,2.0,Acting,2.089,https://image.tmdb.org/t/p/original/w6SCHHQa7ZpXkm2C4MVoLNbAHwE.jpg
2930707,Park Soo-bin,,,1994-02-12,,1.0,Acting,1.512,https://image.tmdb.org/t/p/original/tYaICuLVANc2DCtIXPb8jeKYX5o.jpg
1086448,Min Jung,,,1977-05-19,,1.0,Acting,0.6,
1520280,Seong Yu-bin,,South Korea,2000-07-25,,2.0,Acting,2.151,https://image.tmdb.org/t/p/original/juItf8VjtlQQ6xMemFVSK2oEm8a.jpg
1974806,Kim Ho-chang,Kim Ho-chang is a South Korean actor.,"Pohang, North Gyeonsang Province, South Korea",1984-04-21,,2.0,Acting,3.753,https://image.tmdb.org/t/p/original/nkma39hrJ3g0Kze8ZtYXUTUCLeH.jpg
1654632,Jang Yoon-jung,"Jang Yoon-jung is a South Korean actress, TV host and beauty queen. She was the winner of the 1987 ""Miss Korea"" beauty pageant and was 2nd place at the 1988 ""Miss Universe"" beauty pageant.",South Korea,1970-12-16,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/uulGuQPayQ1Y1myfCT319XLItVt.jpg
1200384,Kim Bo-ra,"Kim Bo-ra is a South Korean actress. She gained recognition for her role in the hit drama Sky Castle (2018). She started her career as a child when she was in the film For Horowitz (2006), and has since been in the dramas and films Jungle Fish 2 (2010), Bel Ami (2013), Glamorous Temptation (2015), and others.","Seoul, South Korea",1995-09-28,,1.0,Acting,7.225,https://image.tmdb.org/t/p/original/5Y6yKloeVDnMB6AkJcdpl8E2bKA.jpg
1645574,Lee Soo-bin,,,1996-07-24,,1.0,Acting,3.065,https://image.tmdb.org/t/p/original/bfV8LDvjmx7FWc8A6TPs5nEN3uT.jpg
3548003,Yoo Hyuk Jae,,"Busan, South Korea",,,,Acting,0.6,https://image.tmdb.org/t/p/original/JoDnuWzVH4epCYQnfE0Se4X5Wm.jpg
1180184,Kim Byeong-seok,,,,,2.0,Acting,0.764,
3209361,Choi Sung-hyuk,,"Suwon, Gyeonggi, South Korea",1987-06-28,,2.0,Acting,0.94,https://image.tmdb.org/t/p/original/mZwjTvNKTZ4zJ6Eoc6zB8wRmxxn.jpg
1532399,Lee Jae-joon,,,1990-10-20,,2.0,Acting,2.357,https://image.tmdb.org/t/p/original/6CcBkVT7Mrcmryll7AyzqzpOcER.jpg
3038410,Kim Shin-rok,Kim Sin-rock is a South Korean actress.,,1981-03-24,,1.0,Acting,6.649,https://image.tmdb.org/t/p/original/nR8DnqtTq7PgOjZrZB8F6PuNo6r.jpg
1223136,Kwon Ki-sun,,,1960-05-10,,2.0,Acting,1.768,
83036,Park Bo-young,,"Jeungpyeong, North Chungcheong, South Korea",1990-02-12,,1.0,Acting,10.964,https://image.tmdb.org/t/p/original/zqz3Ymdiet0VC5UD0jReoiJMPkw.jpg
1251233,Kang Soo Han,,,,,,Acting,1.992,
2123570,Tang Jun-sang,,"Seoul, South Korea",2003-08-13,,2.0,Acting,6.319,https://image.tmdb.org/t/p/original/qDSFx6uoKUEKnkXpkhWgIlkG0YL.jpg
127706,Kim Seo-hyung,"Kim Seo-hyung (born October 28, 1973) is a South Korean actress. She is best known for her roles in 2008 revenge drama Temptation of Wife and in Sky Castle, playing a mysterious private tuition coordinator.","Gangneung, Gangwon, South Korea",1973-10-28,,1.0,Acting,11.195,https://image.tmdb.org/t/p/original/fiswmVfSLUVxGa6m7McdQXGZo6e.jpg
1304595,Kim Hee-ae,"Kim Hee-ae (born April 23, 1967) is a South Korean actress.","Jeju, South Korea",1967-04-23,,1.0,Acting,5.063,https://image.tmdb.org/t/p/original/sEZezVeiu6fUaiPBUl8fUldaMbE.jpg
2480883,Lee Joo-been,,,1989-09-18,,1.0,Acting,5.066,https://image.tmdb.org/t/p/original/jVZ4MDTJmXJvVWYWpX1QNdQEb0p.jpg
3043898,Kim Ha-eon,Kim Ha-Eon is a South Korean child actor.,,2012-09-24,,2.0,Acting,0.98,https://image.tmdb.org/t/p/original/aFIa6uehMKEBu6Qb3blxFXbvqBn.jpg
1254059,Jo Yoon-hee,,"Seoul, South Korea",1982-10-13,,1.0,Acting,3.673,https://image.tmdb.org/t/p/original/ssfCP8aUgx7gcyBxzZAPAInEs5f.jpg
1222950,Lim Ju-hwan,,,1982-05-18,,2.0,Acting,7.714,https://image.tmdb.org/t/p/original/5aMAmPrQUGE5HaWrFsR3AXaFGL5.jpg
3167266,Kim Byeong-se,,,1962-09-26,,2.0,Acting,1.4,
3232818,Chung Taek-hyun,,"Gunpo-si, South Korea",2003-07-28,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/qyMIdQY4tyRZ4LFdHloebMJ7gr4.jpg
138504,Ahn Sun-Young,,Busan - South Korea,1976-02-24,,1.0,Acting,2.643,https://image.tmdb.org/t/p/original/nLW1oM5kSb21hmoxfxsV2reknVg.jpg
1254632,Choi Sung-ho,,,,,,Acting,1.4,https://image.tmdb.org/t/p/original/4MQpGuPRV2NuQlqjdJJaMIukegL.jpg
2139723,Jo Hyun-sik,,South Korea,1983-03-13,,2.0,Acting,3.752,https://image.tmdb.org/t/p/original/c3RsQVsVYPyvxwlXuWjfprrFmqU.jpg
